log_file,Device,second,r/s,rkB/s,rrqm/s,%rrqm,r_await,rareq-sz,w/s,wkB/s,wrqm/s,%wrqm,w_await,wareq-sz,d/s,dkB/s,drqm/s,%drqm,d_await,dareq-sz,f/s,f_await,aqu-sz,%util
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,9.0,36.0,0.0,0.0,2.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0
io3.log,sdc,2,116.0,2016.0,0.0,0.0,1.39,17.38,927.0,25776.0,890.0,48.98,1.96,27.81,98.0,128476.0,49.0,33.33,0.17,1310.98,421.0,2.6,3.09,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,4.0,16.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
io3.log,sdc,2,136.0,2368.0,0.0,0.0,1.38,17.41,958.0,27152.0,987.0,50.75,1.88,28.34,109.0,144076.0,54.0,33.13,0.16,1321.8,427.0,2.65,3.14,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,5.0,20.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
io3.log,sdc,2,108.0,1796.0,0.0,0.0,1.36,16.63,1321.0,33216.0,870.0,39.71,1.72,25.14,82.0,109148.0,41.0,33.33,0.34,1331.07,507.0,2.54,3.73,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,14.0,72.0,4.0,22.22,1.14,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,16.0
io3.log,sdc,2,95.0,1648.0,0.0,0.0,1.23,17.35,1322.0,33356.0,888.0,40.18,1.63,25.23,76.0,101400.0,38.0,33.33,0.18,1334.21,483.0,2.62,3.55,99.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,3.0,28.0,4.0,57.14,1.67,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.0
io3.log,sdc,2,94.0,1612.0,0.0,0.0,1.29,17.15,1315.0,33340.0,884.0,40.2,1.95,25.35,83.0,111312.0,42.0,33.6,0.31,1341.11,478.0,2.64,3.97,101.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,4.0,20.0,1.0,20.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
io3.log,sdc,2,106.0,1712.0,0.0,0.0,1.22,16.15,1376.0,35772.0,935.0,40.46,1.74,26.0,89.0,115500.0,44.0,33.08,0.24,1297.75,475.0,2.52,3.75,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,1.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
io3.log,sdc,2,103.0,1760.0,0.0,0.0,1.21,17.09,1399.0,39976.0,939.0,40.16,1.8,28.57,88.0,117100.0,44.0,33.33,0.2,1330.68,483.0,2.6,3.92,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,2.0,8.0,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
io3.log,sdc,2,113.0,1984.0,0.0,0.0,1.19,17.56,1423.0,36936.0,939.0,39.75,1.74,25.96,87.0,117288.0,44.0,33.59,0.2,1348.14,480.0,2.54,3.85,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,3.0,12.0,0.0,0.0,1.33,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
io3.log,sdc,2,115.0,1920.0,0.0,0.0,1.37,16.7,1388.0,35864.0,962.0,40.94,1.63,25.84,91.0,119296.0,45.0,33.09,0.26,1310.95,477.0,2.56,3.67,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
io3.log,sdc,2,104.0,1808.0,0.0,0.0,1.41,17.38,1411.0,35744.0,897.0,38.86,1.78,25.33,85.0,113300.0,43.0,33.59,0.27,1332.94,471.0,2.75,3.97,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,2.0,8.0,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
io3.log,sdc,2,100.0,1744.0,0.0,0.0,1.29,17.44,1378.0,35500.0,899.0,39.48,1.84,25.76,83.0,105684.0,40.0,32.52,0.29,1273.3,468.0,2.64,3.93,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,3.0,12.0,0.0,0.0,3.33,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,5.0
io3.log,sdc,2,106.0,1856.0,0.0,0.0,1.34,17.51,1467.0,37652.0,631.0,30.08,1.81,25.67,0.0,0.0,0.0,0.0,0.0,0.0,468.0,2.64,4.03,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
io3.log,sdc,2,102.0,1792.0,0.0,0.0,1.28,17.57,1492.0,38060.0,619.0,29.32,1.75,25.51,0.0,0.0,0.0,0.0,0.0,0.0,475.0,2.73,4.04,99.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,4.0,16.0,0.0,0.0,0.75,4.0,1.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,5.0
io3.log,sdc,2,121.0,2036.0,0.0,0.0,1.31,16.83,1559.0,39200.0,626.0,28.65,1.81,25.14,0.0,0.0,0.0,0.0,0.0,0.0,482.0,2.66,4.26,101.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,4.0,16.0,0.0,0.0,1.75,4.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.0
io3.log,sdc,2,93.0,1680.0,0.0,0.0,1.33,18.06,1363.0,34472.0,625.0,31.44,1.93,25.29,0.0,0.0,0.0,0.0,0.0,0.0,458.0,2.71,3.99,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,2.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
io3.log,sdc,2,87.0,1472.0,0.0,0.0,1.43,16.92,1348.0,32100.0,533.0,28.34,1.8,23.81,0.0,0.0,0.0,0.0,0.0,0.0,441.0,2.76,3.77,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,3.0,24.0,3.0,50.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
io3.log,sdc,2,103.0,1808.0,0.0,0.0,1.51,17.55,1260.0,32088.0,593.0,32.0,1.89,25.47,0.0,0.0,0.0,0.0,0.0,0.0,437.0,2.81,3.76,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,4.0,16.0,0.0,0.0,0.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
io3.log,sdc,2,93.0,1664.0,0.0,0.0,1.03,17.89,1558.0,38036.0,655.0,29.6,1.57,24.41,0.0,0.0,0.0,0.0,0.0,0.0,537.0,2.35,3.8,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,2.0,8.0,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
io3.log,sdc,2,100.0,1728.0,0.0,0.0,1.19,17.28,1587.0,43436.0,630.0,28.42,1.79,27.37,0.0,0.0,0.0,0.0,0.0,0.0,502.0,2.65,4.29,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,2.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
io3.log,sdc,2,96.0,1568.0,0.0,0.0,1.02,16.33,1549.0,39056.0,699.0,31.09,1.72,25.21,12.0,15904.0,6.0,33.33,0.08,1325.33,512.0,2.37,3.98,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,2.0,20.0,3.0,60.0,1.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
io3.log,sdc,2,106.0,1840.0,0.0,0.0,1.27,17.36,1576.0,40300.0,1003.0,38.89,1.53,25.57,92.0,123076.0,46.0,33.33,0.2,1337.78,522.0,2.34,3.79,99.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,4.0,16.0,0.0,0.0,0.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
io3.log,sdc,2,104.0,1712.0,0.0,0.0,1.04,16.46,1549.0,39800.0,952.0,38.06,1.79,25.69,91.0,121252.0,46.0,33.58,0.44,1332.44,512.0,2.5,4.21,101.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdc,2,88.0,1440.0,0.0,0.0,1.09,16.36,1617.0,41868.0,993.0,38.05,1.8,25.89,95.0,125260.0,47.0,33.1,0.26,1318.53,519.0,2.48,4.32,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,4.0,16.0,0.0,0.0,0.5,4.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
io3.log,sdc,2,83.0,1440.0,0.0,0.0,1.12,17.35,1481.0,37468.0,960.0,39.33,1.67,25.3,92.0,121256.0,46.0,33.33,0.28,1318.0,508.0,2.41,3.82,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,5.0,20.0,0.0,0.0,2.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6.0
io3.log,sdc,2,109.0,2088.0,0.0,0.0,1.02,19.16,1565.0,40368.0,1000.0,38.99,1.93,25.79,94.0,125256.0,47.0,33.33,0.18,1332.51,521.0,2.42,4.41,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,4.0,16.0,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
io3.log,sdc,2,68.0,1252.0,0.0,0.0,1.1,18.41,1644.0,41452.0,920.0,35.88,1.74,25.21,89.0,119264.0,45.0,33.58,0.22,1340.04,506.0,2.49,4.21,99.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,3.0,12.0,0.0,0.0,0.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
io3.log,sdc,2,80.0,1424.0,0.0,0.0,1.04,17.8,1561.0,39496.0,935.0,37.46,1.72,25.3,89.0,115500.0,45.0,33.58,0.27,1297.75,515.0,2.46,4.05,101.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,4.0,16.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
io3.log,sdc,2,91.0,1664.0,0.0,0.0,1.26,18.29,1574.0,41640.0,975.0,38.25,1.73,26.45,97.0,131012.0,48.0,33.1,0.26,1350.64,506.0,2.57,4.16,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdc,2,99.0,1776.0,0.0,0.0,1.14,17.94,1534.0,39248.0,953.0,38.32,1.7,25.59,90.0,119280.0,45.0,33.33,0.19,1325.33,496.0,2.46,3.95,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
io3.log,sdc,2,70.0,1184.0,0.0,0.0,1.5,16.91,1573.0,39984.0,913.0,36.73,1.86,25.42,85.0,111344.0,42.0,33.07,0.22,1309.93,501.0,2.49,4.29,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,3.0,12.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.0
io3.log,sdc,2,74.0,1300.0,0.0,0.0,1.45,17.57,1391.0,35612.0,905.0,39.42,1.75,25.6,85.0,113300.0,43.0,33.59,0.26,1332.94,451.0,2.61,3.75,99.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdc,2,80.0,1424.0,0.0,0.0,1.2,17.8,1473.0,38764.0,915.0,38.32,1.95,26.32,86.0,112572.0,43.0,33.33,0.26,1308.98,463.0,2.73,4.26,101.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,2.0,24.0,4.0,66.67,0.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
io3.log,sdc,2,76.0,1344.0,0.0,0.0,1.26,17.68,1367.0,39384.0,895.0,39.57,1.93,28.81,83.0,110088.0,41.0,33.06,0.27,1326.36,433.0,2.73,3.94,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,1.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
io3.log,sdc,2,49.0,928.0,0.0,0.0,1.57,18.94,1316.0,32644.0,577.0,30.48,2.25,24.81,16.0,18208.0,7.0,30.43,0.25,1138.0,409.0,3.08,4.3,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,2.0,8.0,0.0,0.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.0
io3.log,sdc,2,33.0,552.0,0.0,0.0,4.97,16.73,550.0,14804.0,225.0,29.03,5.42,26.92,0.0,0.0,0.0,0.0,0.0,0.0,167.0,7.65,4.42,100.0
io3.log,sda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io3.log,sdb,1,1.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
